codigo_receita;orgao;uniorcam;receita_realizada_jan;receita_realizada_fev;receita_realizada_mar;receita_realizada_abr;receita_realizada_mai;receita_realizada_jun;receita_realizada_jul;receita_realizada_ago;receita_realizada_set;receita_realizada_out;receita_realizada_nov;receita_realizada_dez;meta_1bim;meta_2bim;meta_3bim;meta_4bim;meta_5bim;meta_6bim;caracteristica_peculiar_receita;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.3.2.1.00.4.1.03.00.00.00.000;12;1201;61.605,82;8.134,44;8.373,62;22.302,65;54.592,34;58.217,48;20.643,56;0,00;47.050,63;37.317,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.04.00.00.00.000;12;1201;26.908,85;21.383,24;21.513,36;24.412,61;32.005,45;28.240,45;34.663,43;26.288,68;31.791,76;22.222,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;54.592,50;8.131,03;20.620,50;26.974,50;55.230,00;70.453,50;23.178,00;1.040,49;52.608,00;58.491,00;0,00;36.972,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.07.00.00.00.000;12;1201;30.809,10;24.234,30;24.512,96;28.027,54;36.666,31;33.587,20;41.012,80;30.671,20;37.712,32;32.074,42;13.076,68;17.176,17;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.08.00.00.00.000;12;1201;0,00;9,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.09.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.312,60;402,36;42.590,54;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.501,46;0,00;23.864,49;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.655,38;0,00;17.719,33;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.2.1.00.4.1.12.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23.616,65;0,00;40.676,40;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.6.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.858,80;4.858,80;4.858,80;4.858,80;4.858,80;4.858,85;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.6.0.01.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.858,80;4.858,80;4.858,80;4.858,80;4.858,80;4.858,85;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.6.0.01.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.858,80;4.858,80;4.858,80;4.858,80;4.858,80;4.858,85;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.3.6.0.01.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.858,80;4.858,80;4.858,80;4.858,80;4.858,80;4.858,85;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.0.0.00.0.0.00.00.00.00.000;02;0201;2.220,00;2.830,00;2.535,00;2.830,00;2.305,00;4.415,00;3.215,00;3.190,00;1.670,00;2.005,00;1.195,00;3.835,00;3.440,38;3.440,38;3.440,38;3.440,38;3.440,38;3.440,41;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.1.0.00.0.0.00.00.00.00.000;02;0201;2.220,00;2.830,00;2.535,00;2.830,00;2.305,00;4.415,00;3.215,00;3.190,00;1.670,00;2.005,00;1.195,00;3.635,00;3.440,38;3.440,38;3.440,38;3.440,38;3.440,38;3.440,41;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.1.0.01.0.0.00.00.00.00.000;02;0201;2.220,00;2.830,00;2.535,00;2.830,00;2.305,00;4.415,00;3.215,00;3.190,00;1.670,00;2.005,00;1.195,00;3.635,00;3.440,38;3.440,38;3.440,38;3.440,38;3.440,38;3.440,41;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.1.0.01.1.0.00.00.00.00.000;02;0201;2.220,00;2.830,00;2.535,00;2.830,00;2.305,00;4.415,00;3.215,00;3.190,00;1.670,00;2.005,00;1.195,00;3.635,00;3.440,38;3.440,38;3.440,38;3.440,38;3.440,38;3.440,41;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.1.0.01.1.1.00.00.00.00.000;02;0201;2.220,00;2.830,00;2.535,00;2.830,00;2.305,00;4.415,00;3.215,00;3.190,00;1.670,00;2.005,00;1.195,00;3.635,00;3.440,38;3.440,38;3.440,38;3.440,38;3.440,38;3.440,41;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.1.0.01.1.1.01.00.00.00.000;02;0201;2.220,00;2.830,00;2.535,00;2.830,00;2.305,00;4.415,00;3.215,00;3.190,00;1.670,00;2.005,00;1.195,00;3.635,00;3.440,38;3.440,38;3.440,38;3.440,38;3.440,38;3.440,41;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.2.0.02.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.2.0.02.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.2.0.02.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.6.2.0.02.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.0.0.00.0.0.00.00.00.00.000;02;0201;1.915.907,40;1.857.084,24;1.781.423,53;2.103.940,74;1.908.990,37;1.755.475,53;2.093.463,19;1.750.333,94;1.681.418,62;1.912.404,41;1.866.999,59;3.534.957,26;3.798.256,49;3.733.243,85;3.805.878,28;4.422.868,82;3.406.710,42;5.064.760,21;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.0.00.0.0.00.00.00.00.000;02;0201;838.302,65;972.934,81;746.485,72;731.459,95;915.356,94;760.794,18;975.693,09;784.869,08;692.631,79;725.331,39;829.999,28;1.915.615,22;1.897.995,85;1.505.327,51;1.812.083,98;1.824.647,23;1.440.271,03;2.615.828,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.00.0.0.00.00.00.00.000;02;0201;838.302,65;972.934,81;746.485,72;731.459,95;915.356,94;760.794,18;975.693,09;784.869,08;692.631,79;725.331,39;829.999,28;1.915.615,22;1.897.995,85;1.505.327,51;1.812.083,98;1.824.647,23;1.440.271,03;2.615.828,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.0.0.00.00.00.00.000;02;0201;776.260,86;849.031,41;635.491,60;620.103,80;796.178,89;628.202,08;857.103,52;627.115,23;577.462,05;569.700,09;700.025,23;1.189.961,06;1.673.745,68;1.282.441,67;1.590.811,35;1.548.482,30;1.214.295,28;2.298.391,19;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.2.0.00.00.00.00.000;02;0201;772.681,65;848.744,53;635.491,60;619.992,00;795.651,68;626.733,10;515.465,92;625.591,85;556.869,01;512.670,22;695.766,87;831.474,12;1.672.269,61;1.281.941,62;1.586.773,48;1.200.571,38;1.167.507,15;1.936.600,76;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.2.1.00.00.00.00.000;02;0201;772.681,65;848.744,53;635.491,60;619.992,00;795.651,68;626.733,10;515.465,92;625.591,85;556.869,01;512.670,22;695.766,87;831.474,12;1.672.269,61;1.281.941,62;1.586.773,48;1.200.571,38;1.167.507,15;1.936.600,76;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.2.1.01.00.00.00.000;02;0201;463.608,98;509.246,72;381.294,96;371.995,20;477.391,00;376.039,87;309.279,54;375.355,09;334.121,41;307.602,13;417.460,14;498.884,45;1.003.361,77;769.164,97;952.064,10;720.342,84;700.504,29;1.161.960,43;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.2.1.02.00.00.00.000;02;0201;38.634,09;42.437,23;31.774,58;30.999,60;39.782,58;31.336,65;25.773,30;31.279,60;27.843,45;25.633,52;34.788,34;41.573,71;83.613,48;64.097,08;79.338,67;60.028,57;58.375,36;96.830,04;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.2.1.03.00.00.00.000;02;0201;115.902,25;127.311,68;95.323,74;92.998,80;119.347,76;94.009,96;77.319,89;93.838,78;83.530,35;76.900,53;104.365,02;124.721,13;250.840,44;192.291,24;238.016,02;180.085,70;175.126,07;290.490,13;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.2.1.04.00.00.00.000;02;0201;154.536,33;169.748,90;127.098,32;123.998,40;159.130,34;125.346,62;103.093,19;125.118,38;111.373,80;102.534,04;139.153,37;166.294,83;334.453,92;256.388,33;317.354,69;240.114,27;233.501,43;387.320,16;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.3.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;354.693,52;0,00;0,00;0,00;0,00;0,00;351.095,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.3.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;354.693,52;0,00;0,00;0,00;0,00;0,00;351.095,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.3.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;212.816,11;0,00;0,00;0,00;0,00;0,00;210.657,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.3.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;88.673,38;0,00;0,00;0,00;0,00;0,00;87.773,75;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.3.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53.204,03;0,00;0,00;0,00;0,00;0,00;52.664,25;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.4.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;341.589,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;347.497,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.4.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;341.589,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;347.497,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.4.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;204.953,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;208.498,20;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.4.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;85.397,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;86.874,25;0,00;0,00;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.4.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;51.238,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52.124,55;0,00;0,00;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.5.0.00.00.00.00.000;02;0201;3.579,21;286,88;0,00;111,80;527,21;1.468,98;48,35;1.523,38;20.593,04;57.029,87;4.258,36;3.793,42;1.476,07;500,05;4.037,87;413,92;46.788,13;10.695,43;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.5.1.00.00.00.00.000;02;0201;3.579,21;286,88;0,00;111,80;527,21;1.468,98;48,35;1.523,38;20.593,04;57.029,87;4.258,36;3.793,42;1.476,07;500,05;4.037,87;413,92;46.788,13;10.695,43;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.5.1.01.00.00.00.000;02;0201;2.147,52;172,12;0,00;67,08;316,31;881,38;29,01;914,04;12.355,81;34.217,94;2.555,02;2.276,07;885,63;300,03;2.422,72;248,37;28.072,89;6.417,25;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.5.1.02.00.00.00.000;02;0201;178,96;14,34;0,00;5,59;26,37;73,45;2,42;76,16;1.029,66;2.851,48;212,92;189,66;73,81;25,00;201,90;20,69;2.339,40;534,77;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.5.1.03.00.00.00.000;02;0201;536,88;43,04;0,00;16,77;79,09;220,35;7,25;228,51;3.088,96;8.554,47;638,75;569,01;221,42;75,01;605,68;62,08;7.018,22;1.604,31;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.01.5.1.04.00.00.00.000;02;0201;715,85;57,38;0,00;22,36;105,44;293,80;9,67;304,67;4.118,61;11.405,98;851,67;758,68;295,21;100,01;807,57;82,78;9.357,62;2.139,10;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.02.0.0.00.00.00.00.000;02;0201;9.782,84;9.614,89;9.354,46;8.625,55;10.959,94;11.095,95;12.081,88;9.599,63;10.552,64;10.430,12;11.386,23;10.481,96;23.755,07;22.165,17;22.684,23;27.121,08;26.458,44;25.085,81;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.02.2.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;130,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.02.2.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;130,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.02.6.0.00.00.00.00.000;02;0201;9.782,84;9.614,89;9.354,46;8.494,80;10.959,94;11.095,95;12.081,88;9.599,63;10.552,64;10.430,12;11.386,23;10.481,96;23.755,07;22.165,17;22.684,23;27.121,08;26.458,44;25.085,81;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.02.6.1.00.00.00.00.000;02;0201;9.782,84;9.614,89;9.354,46;8.494,80;10.959,94;11.095,95;12.081,88;9.599,63;10.552,64;10.430,12;11.386,23;10.481,96;23.755,07;22.165,17;22.684,23;27.121,08;26.458,44;25.085,81;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.0.0.00.00.00.00.000;02;0201;24.008,46;72.631,65;72.631,65;76.631,65;73.855,65;73.422,86;72.422,86;72.422,86;74.422,86;102.813,86;75.269,67;120.211,76;114.910,58;117.118,07;114.910,58;114.910,58;114.910,58;218.163,59;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.1.0.00.00.00.00.000;02;0201;20.150,16;63.740,16;63.740,16;63.740,16;63.740,16;63.531,37;63.531,37;63.531,37;63.531,37;81.783,31;66.661,37;104.566,77;100.477,16;100.477,16;100.477,16;100.477,16;100.477,16;185.183,65;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.1.1.00.00.00.00.000;02;0201;20.150,16;63.740,16;63.740,16;63.740,16;63.740,16;63.531,37;63.531,37;63.531,37;63.531,37;81.783,31;66.661,37;104.566,77;100.477,16;100.477,16;100.477,16;100.477,16;100.477,16;185.183,65;000;4500;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.2.0.00.00.00.00.000;02;0201;735,83;735,83;735,83;735,83;959,83;735,83;735,83;735,83;735,83;735,83;735,83;735,83;0,00;2.207,49;0,00;0,00;0,00;6.846,47;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.2.1.00.00.00.00.000;02;0201;735,83;735,83;735,83;735,83;959,83;735,83;735,83;735,83;735,83;735,83;735,83;735,83;0,00;2.207,49;0,00;0,00;0,00;6.846,47;000;4501;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.3.0.00.00.00.00.000;02;0201;0,00;5.033,19;5.033,19;9.033,19;6.033,19;6.033,19;5.033,19;5.033,19;7.033,19;17.172,25;4.750,00;11.579,64;8.681,00;8.681,00;8.681,00;8.681,00;8.681,00;20.381,01;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
